horodatage,modele,fournisseur_matiere,numero_pastille,pastille_retaillee,numero_passage,four_consigne_C,four_reel_C,inducteur_puissance_1_consigne_kW,inducteur_puissance_1_reel_kW,inducteur_puissance_2_consigne_kW,inducteur_puissance_2_reel_kW,pyrometre_inducteur_1_C,pyrometre_inducteur_2_C,frette_int_consigne_C,frette_int_reel_C,frette_ext_consigne_C,frette_ext_reel_C,temps_chauffe_inducteur_s,temps_transition_s,compteur_chauffe_ok,compteur_frappe_ok,machine,nom_recette,diametre_apres_filage_mm,longueur_apres_filage_mm,concentricite_mm,conformite_diametre,conformite_longueur,conformite_concentricite,conformite_globale,ecart_diametre_mm,ecart_longueur_mm,ecart_concentricite_mm,regime_anomalie,inducteur_1_point_1_C,inducteur_1_point_2_C,inducteur_1_point_3_C,inducteur_1_point_4_C,inducteur_2_point_1_C,inducteur_2_point_2_C,inducteur_2_point_3_C,inducteur_2_point_4_C,lvdt_01_consigne_mm,lvdt_01_reel_mm,lvdt_01_ecart_mm,lvdt_02_consigne_mm,lvdt_02_reel_mm,lvdt_02_ecart_mm,lvdt_03_consigne_mm,lvdt_03_reel_mm,lvdt_03_ecart_mm,lvdt_04_consigne_mm,lvdt_04_reel_mm,lvdt_04_ecart_mm,lvdt_05_consigne_mm,lvdt_05_reel_mm,lvdt_05_ecart_mm,lvdt_06_consigne_mm,lvdt_06_reel_mm,lvdt_06_ecart_mm,lvdt_07_consigne_mm,lvdt_07_reel_mm,lvdt_07_ecart_mm,lvdt_08_consigne_mm,lvdt_08_reel_mm,lvdt_08_ecart_mm,lvdt_09_consigne_mm,lvdt_09_reel_mm,lvdt_09_ecart_mm,lvdt_10_consigne_mm,lvdt_10_reel_mm,lvdt_10_ecart_mm,lvdt_11_consigne_mm,lvdt_11_reel_mm,lvdt_11_ecart_mm,lvdt_12_consigne_mm,lvdt_12_reel_mm,lvdt_12_ecart_mm,lvdt_13_consigne_mm,lvdt_13_reel_mm,lvdt_13_ecart_mm,lvdt_14_consigne_mm,lvdt_14_reel_mm,lvdt_14_ecart_mm,lvdt_15_consigne_mm,lvdt_15_reel_mm,lvdt_15_ecart_mm,lvdt_16_consigne_mm,lvdt_16_reel_mm,lvdt_16_ecart_mm,lvdt_17_consigne_mm,lvdt_17_reel_mm,lvdt_17_ecart_mm,lvdt_18_consigne_mm,lvdt_18_reel_mm,lvdt_18_ecart_mm,lvdt_19_consigne_mm,lvdt_19_reel_mm,lvdt_19_ecart_mm,lvdt_20_consigne_mm,lvdt_20_reel_mm,lvdt_20_ecart_mm,lvdt_21_consigne_mm,lvdt_21_reel_mm,lvdt_21_ecart_mm
2026-05-10 18:54:04,PIECE_A,FournA,10109,False,2,471.1,474.36,109.315,112.525,139.746,135.878,1081.07,1192.16,155.71,155.75,179.05,180.55,24.63,7.14,110,85,M2224,3M1L1A_C,28.4961,124.996,0.00095,OK,OK,OK,OK,-0.0039,-0.004,0.00095,normal,1095.38,1101.58,1069.94,1048.83,1180.0,1180.0,1180.0,1156.95,26.1587,26.2508,0.0921,16.4655,16.4123,-0.0532,25.8265,25.817,-0.0095,42.4603,42.5402,0.0799,30.2154,30.2342,0.0188,34.2721,34.3065,0.0344,38.4081,38.4092,0.0011,21.8205,21.7812,-0.0393,41.5925,41.6315,0.039,28.5475,28.4763,-0.0712,40.2973,40.2474,-0.0499,41.556,41.5628,0.0068,47.0291,46.9366,-0.0925,28.2457,28.3028,0.0571,22.5682,22.6141,0.0459,32.6853,32.6497,-0.0356,44.5876,44.5622,-0.0254,21.5561,21.5886,0.0325,14.1377,14.1388,0.0011,27.6991,27.6065,-0.0926,37.1386,37.0578,-0.0808
2026-05-10 18:54:09,PIECE_A,FournC,10110,False,2,427.45,421.41,132.026,128.082,83.982,85.936,912.62,835.94,174.8,175.66,139.67,137.24,13.9,7.49,111,86,M2225,3M1L1A_C,28.4972,124.982,0.00753,OK,OK,OK,OK,-0.0028,-0.018,0.00753,normal,894.72,900.27,914.91,935.21,822.88,827.97,854.67,830.56,34.5163,34.5927,0.0764,23.3279,23.3492,0.0213,37.7387,37.6538,-0.0849,12.7392,12.7763,0.0371,25.589,25.5642,-0.0248,13.9859,13.906,-0.0799,14.2033,14.1706,-0.0327,47.554,47.6317,0.0777,44.8308,44.7983,-0.0325,46.5976,46.6196,0.022,34.8088,34.7207,-0.0881,35.3786,35.4624,0.0838,18.545,18.5174,-0.0276,15.964,16.0184,0.0544,24.5556,24.5394,-0.0162,38.8574,38.9321,0.0747,25.906,25.8491,-0.0569,30.4789,30.46,-0.0189,16.9566,16.8785,-0.0781,47.7289,47.8202,0.0913,14.4065,14.4338,0.0273
2026-05-10 18:54:14,PIECE_A,FournC,10111,False,2,412.6,415.07,149.392,152.225,124.817,122.581,913.04,852.52,175.85,176.98,144.49,144.43,29.42,5.42,112,87,M2224,3M1L1A_C,28.5004,124.978,0.01395,OK,OK,OK,OK,0.0004,-0.022,0.01395,normal,934.26,925.6,881.11,929.05,824.7,867.77,874.15,830.19,45.5963,45.6395,0.0432,17.3996,17.4062,0.0066,25.1473,25.0778,-0.0695,45.8798,45.8764,-0.0034,35.5234,35.5717,0.0483,29.7303,29.6977,-0.0326,37.586,37.6811,0.0951,26.8408,26.8676,0.0268,18.9524,19.0315,0.0791,44.8826,44.9788,0.0962,13.4916,13.5855,0.0939,45.9178,45.8291,-0.0887,46.6102,46.632,0.0218,43.4151,43.4978,0.0827,38.9161,38.9009,-0.0152,41.7249,41.7122,-0.0127,31.0046,31.0413,0.0367,19.6658,19.7192,0.0534,44.6268,44.5286,-0.0982,20.7958,20.7117,-0.0841,22.076,21.9779,-0.0981
2026-05-10 18:54:19,PIECE_A,FournA,10112,False,3,571.99,576.68,115.112,114.876,118.98,115.639,882.09,817.95,163.79,163.34,139.64,138.45,23.26,7.76,113,88,M2224,3M1L2A_C,28.4996,125.035,0.00539,OK,OK,OK,OK,-0.0004,0.035,0.00539,normal,849.06,902.01,898.32,893.92,799.29,795.69,843.46,814.77,37.479,37.5469,0.0679,17.8917,17.8259,-0.0658,38.341,38.2524,-0.0886,24.798,24.8129,0.0149,30.9683,30.9392,-0.0291,37.5039,37.5835,0.0796,34.5951,34.6142,0.0191,17.2094,17.2606,0.0512,12.3869,12.3682,-0.0187,38.232,38.2868,0.0548,40.5315,40.5342,0.0027,17.0487,17.0509,0.0022,35.7238,35.8083,0.0845,23.48,23.4186,-0.0614,35.3895,35.3542,-0.0353,22.8811,22.8922,0.0111,12.1291,12.1732,0.0441,31.2017,31.2567,0.055,13.2881,13.2628,-0.0253,36.0176,36.0733,0.0557,30.1222,30.1355,0.0133
2026-05-10 18:54:24,PIECE_A,FournB,10113,False,4,535.95,548.25,64.373,62.84,101.423,102.935,1084.24,907.84,192.45,191.25,146.23,147.91,10.57,4.63,114,89,M2225,3M1L2A_C,28.4964,125.066,0.00633,OK,OK,OK,OK,-0.0036,0.066,0.00633,normal,1115.58,1079.04,1075.33,1072.56,895.13,926.96,890.96,889.86,40.0827,40.1442,0.0615,33.2081,33.126,-0.0821,14.0014,14.0735,0.0721,27.4042,27.4131,0.0089,12.4569,12.5236,0.0667,16.2582,16.2181,-0.0401,41.2539,41.2247,-0.0292,21.5185,21.5909,0.0724,21.4021,21.4312,0.0291,35.571,35.5199,-0.0511,28.4622,28.5228,0.0606,42.4618,42.4987,0.0369,16.0792,16.1771,0.0979,40.0402,40.1264,0.0862,38.9613,38.9314,-0.0299,33.3359,33.2555,-0.0804,22.4368,22.5042,0.0674,46.8473,46.8811,0.0338,31.3675,31.344,-0.0235,37.4245,37.4246,0.0001,22.1859,22.0862,-0.0997
2026-05-10 18:54:29,PIECE_A,FournB,10114,False,2,446.69,442.04,62.874,63.131,101.593,100.798,912.16,1107.74,189.08,189.94,164.2,164.22,27.37,2.25,115,90,M2225,3M1L3A_C,28.4954,124.984,0.0032,OK,OK,OK,OK,-0.0046,-0.016,0.0032,normal,901.88,911.75,899.15,928.4,1113.64,1104.81,1085.96,1092.2,16.727,16.6858,-0.0412,16.6081,16.6577,0.0496,12.3939,12.4694,0.0755,26.0888,26.0481,-0.0407,30.1442,30.0466,-0.0976,32.5311,32.5529,0.0218,20.6501,20.7257,0.0756,32.4901,32.589,0.0989,27.4865,27.5678,0.0813,33.7421,33.7063,-0.0358,36.7218,36.7021,-0.0197,23.752,23.6988,-0.0532,17.3575,17.3357,-0.0218,19.5524,19.5998,0.0474,17.9711,18.0553,0.0842,37.5393,37.6089,0.0696,45.6015,45.5624,-0.0391,19.3053,19.2711,-0.0342,30.9165,30.8229,-0.0936,28.3633,28.4398,0.0765,16.4905,16.531,0.0405
2026-05-10 18:54:34,PIECE_A,FournA,10115,True,4,422.47,403.66,124.436,128.001,142.604,139.878,1066.73,1033.09,190.48,189.92,135.22,135.83,23.42,2.33,116,91,M2224,3M1L3A_C,28.4919,125.033,0.00878,OK,OK,OK,OK,-0.0081,0.033,0.00878,normal,1104.62,1084.5,1098.67,1093.02,1035.2,1007.39,1054.68,1060.93,33.3528,33.4263,0.0735,43.6856,43.5936,-0.092,16.4074,16.4069,-0.0005,16.8181,16.7599,-0.0582,32.6493,32.5747,-0.0746,38.8594,38.9099,0.0505,33.1901,33.1608,-0.0293,39.4569,39.5033,0.0464,26.807,26.7951,-0.0119,30.2798,30.3426,0.0628,30.741,30.7057,-0.0353,44.9323,44.8378,-0.0945,28.3366,28.3973,0.0607,44.0727,44.0593,-0.0134,39.8924,39.9477,0.0553,33.9304,33.9075,-0.0229,14.544,14.6355,0.0915,35.4801,35.3911,-0.089,33.9518,33.9079,-0.0439,36.8714,36.9286,0.0572,20.7379,20.7685,0.0306
2026-05-10 18:54:39,PIECE_A,FournA,10116,True,4,429.05,415.88,69.62,70.933,110.749,110.446,1128.39,939.65,161.24,160.91,161.63,162.56,25.96,2.37,117,92,M2225,3M1L2A_C,28.4958,124.978,0.01031,OK,OK,OK,OK,-0.0042,-0.022,0.01031,normal,1104.54,1110.56,1113.22,1104.54,946.24,943.82,943.92,915.51,26.4133,26.5094,0.0961,38.0976,38.0924,-0.0052,29.6263,29.6249,-0.0014,38.0917,38.1698,0.0781,29.6883,29.639,-0.0493,20.1628,20.1082,-0.0546,40.8807,40.8676,-0.0131,45.1224,45.0675,-0.0549,37.849,37.822,-0.027,33.8292,33.8392,0.01,26.3659,26.3475,-0.0184,27.2276,27.1842,-0.0434,28.3751,28.336,-0.0391,45.427,45.4771,0.0501,17.5445,17.4654,-0.0791,15.7603,15.7944,0.0341,31.1279,31.0349,-0.093,25.8348,25.8468,0.012,25.4764,25.4529,-0.0235,14.0917,14.0477,-0.044,18.2006,18.2455,0.0449
2026-05-10 18:54:44,PIECE_A,FournC,10117,True,2,507.01,525.86,137.47,139.492,66.317,65.154,821.72,825.84,197.54,197.7,122.97,122.82,21.84,4.2,118,93,M2225,3M1L2A_C,28.4897,124.978,0.00327,OK,OK,OK,OK,-0.0103,-0.022,0.00327,normal,837.31,824.29,825.85,844.66,822.28,844.18,837.28,810.4,20.5076,20.5704,0.0628,42.5598,42.6573,0.0975,23.4871,23.502,0.0149,18.3213,18.3363,0.015,30.8166,30.8652,0.0486,43.9454,43.9757,0.0303,14.7361,14.777,0.0409,23.6623,23.7404,0.0781,32.1938,32.1046,-0.0892,12.3401,12.2799,-0.0602,12.7419,12.7268,-0.0151,15.3311,15.3835,0.0524,35.0342,35.0635,0.0293,35.4911,35.4395,-0.0516,27.974,27.9122,-0.0618,16.8012,16.9007,0.0995,19.5436,19.5583,0.0147,36.6822,36.7495,0.0673,24.4874,24.5471,0.0597,45.4017,45.4644,0.0627,47.4826,47.4217,-0.0609
2026-05-10 18:54:49,PIECE_A,FournA,10118,False,3,438.94,441.11,108.953,109.493,112.107,114.303,1117.84,939.31,160.44,161.96,127.82,129.5,12.28,3.29,119,94,M2224,3M1L3A_C,28.497,125.036,0.01065,OK,OK,OK,OK,-0.003,0.036,0.01065,normal,1123.86,1141.44,1135.03,1108.36,921.91,959.62,955.58,958.21,44.8266,44.8204,-0.0062,42.8627,42.7719,-0.0908,13.8847,13.8377,-0.047,20.0707,20.1623,0.0916,30.6481,30.582,-0.0661,15.2946,15.2509,-0.0437,24.3702,24.4106,0.0404,37.9164,37.9851,0.0687,38.7713,38.8593,0.088,24.0392,23.9634,-0.0758,32.1803,32.0808,-0.0995,33.2513,33.2306,-0.0207,31.6755,31.7355,0.06,43.1901,43.1217,-0.0684,35.3357,35.237,-0.0987,38.7657,38.775,0.0093,31.1599,31.1852,0.0253,45.0467,45.0161,-0.0306,47.3333,47.3235,-0.0098,44.2211,44.3119,0.0908,16.1299,16.1536,0.0237
2026-05-10 18:54:54,PIECE_A,FournB,10119,False,3,525.23,550.45,61.352,60.535,114.971,116.372,801.85,833.52,189.47,190.32,149.58,149.94,10.87,5.34,120,95,M2225,3M1L1A_C,28.4993,125.01,0.0084,OK,OK,OK,OK,-0.0007,0.01,0.0084,normal,799.11,828.21,781.2,770.12,816.63,811.19,843.9,813.1,31.6654,31.6618,-0.0036,18.0254,17.9561,-0.0693,13.8531,13.7575,-0.0956,34.2502,34.297,0.0468,12.8759,12.8447,-0.0312,31.4523,31.4133,-0.039,36.3215,36.4111,0.0896,41.9559,41.99,0.0341,26.531,26.5505,0.0195,21.7602,21.8207,0.0605,29.3921,29.4876,0.0955,31.852,31.773,-0.079,42.3605,42.3983,0.0378,35.8832,35.953,0.0698,33.1366,33.1043,-0.0323,18.5142,18.5772,0.063,15.2877,15.2974,0.0097,46.0843,46.1295,0.0452,26.9128,26.8723,-0.0405,23.0091,22.9427,-0.0664,32.9947,32.9071,-0.0876
2026-05-10 18:54:59,PIECE_A,FournA,10120,False,1,561.54,549.81,129.938,130.442,76.268,76.644,916.18,862.46,150.69,148.75,125.02,125.29,21.49,4.83,121,96,M2225,3M1L2A_C,28.5091,124.99,0.0067,OK,OK,OK,OK,0.0091,-0.01,0.0067,normal,905.96,896.64,909.22,903.29,882.78,858.11,839.23,884.33,22.4679,22.461,-0.0069,30.9246,30.915,-0.0096,16.7542,16.7437,-0.0105,20.6695,20.69,0.0205,12.4903,12.4027,-0.0876,27.8155,27.8717,0.0562,21.4816,21.4906,0.009,38.5141,38.4458,-0.0683,44.5288,44.5913,0.0625,36.1706,36.2201,0.0495,42.5184,42.4891,-0.0293,40.5463,40.5925,0.0462,37.8903,37.934,0.0437,44.1401,44.1379,-0.0022,38.2615,38.2178,-0.0437,27.8849,27.8319,-0.053,13.6751,13.599,-0.0761,16.3307,16.3865,0.0558,30.6715,30.701,0.0295,36.3172,36.312,-0.0052,45.9237,45.9051,-0.0186
2026-05-10 18:55:04,PIECE_A,FournC,10121,False,5,542.44,526.64,114.771,116.008,119.453,121.016,1172.71,961.12,168.56,168.98,168.37,168.65,22.42,6.44,122,97,M2224,3M1L1A_C,28.4984,124.991,0.00068,OK,OK,OK,OK,-0.0016,-0.009,0.00068,normal,1169.47,1179.95,1180.0,1164.77,945.17,1006.8,955.29,979.86,16.9282,16.9964,0.0682,27.888,27.9746,0.0866,13.2498,13.2534,0.0036,17.4366,17.494,0.0574,27.3704,27.2866,-0.0838,27.4707,27.3799,-0.0908,27.3682,27.2707,-0.0975,16.5526,16.554,0.0014,27.2314,27.2703,0.0389,37.2684,37.2515,-0.0169,46.8741,46.8206,-0.0535,30.3644,30.3236,-0.0408,23.9476,23.8708,-0.0768,43.7966,43.8071,0.0105,46.4837,46.449,-0.0347,12.6882,12.7109,0.0227,24.1065,24.123,0.0165,47.3258,47.3616,0.0358,31.1387,31.2387,0.1,28.1696,28.2676,0.098,14.4075,14.406,-0.0015
2026-05-10 18:55:09,PIECE_A,FournA,10122,False,2,463.48,456.83,72.696,71.141,148.645,146.567,1022.75,814.24,167.2,167.85,154.04,152.4,18.96,4.36,123,98,M2225,3M1L2A_C,28.5136,124.997,0.00854,OK,OK,OK,OK,0.0136,-0.003,0.00854,normal,1010.07,1014.2,1012.14,1049.57,817.63,822.51,794.61,784.6,21.3369,21.2725,-0.0644,32.1694,32.1078,-0.0616,28.5272,28.5892,0.062,42.6493,42.5702,-0.0791,42.3351,42.3394,0.0043,39.6191,39.694,0.0749,42.3123,42.3115,-0.0008,41.2403,41.195,-0.0453,19.4497,19.5246,0.0749,15.2243,15.1598,-0.0645,40.5946,40.6257,0.0311,35.8109,35.7983,-0.0126,15.7377,15.7354,-0.0023,13.6627,13.6308,-0.0319,36.3781,36.474,0.0959,46.8541,46.9236,0.0695,28.2381,28.2996,0.0615,23.5839,23.5347,-0.0492,16.8782,16.9571,0.0789,36.3864,36.4311,0.0447,14.2923,14.3574,0.0651
2026-05-10 18:55:14,PIECE_A,FournB,10123,True,3,572.75,560.03,126.853,128.633,112.283,112.976,1083.99,1142.36,197.7,197.74,132.52,132.0,16.41,4.56,124,99,M2225,3M1L3A_C,28.4935,124.995,0.00078,OK,OK,OK,OK,-0.0065,-0.005,0.00078,normal,1091.62,1066.24,1095.89,1079.72,1148.48,1153.2,1122.95,1161.36,42.7019,42.7758,0.0739,42.2483,42.1721,-0.0762,12.0068,12.0866,0.0798,47.2391,47.2186,-0.0205,42.7214,42.7043,-0.0171,32.1284,32.2074,0.079,45.0522,45.1285,0.0763,47.1735,47.178,0.0045,17.2653,17.3401,0.0748,17.5828,17.5056,-0.0772,13.5679,13.5741,0.0062,21.9489,22.0011,0.0522,37.745,37.7772,0.0322,19.2245,19.2405,0.016,33.3095,33.292,-0.0175,14.8491,14.8075,-0.0416,16.43,16.3945,-0.0355,17.605,17.6944,0.0894,37.7166,37.6756,-0.041,23.3879,23.3674,-0.0205,12.6619,12.6354,-0.0265
2026-05-10 18:55:19,PIECE_A,FournB,10124,False,5,523.53,505.07,86.436,87.645,114.933,114.279,1034.37,858.11,197.78,198.71,167.16,168.88,25.09,4.22,125,100,M2224,3M1L2A_C,28.493,125.022,0.0125,OK,OK,OK,OK,-0.007,0.022,0.0125,normal,1015.79,1016.56,1004.75,1049.15,841.88,835.08,854.16,859.48,47.5666,47.5606,-0.006,28.1335,28.2066,0.0731,31.9822,31.9555,-0.0267,15.9486,15.8491,-0.0995,29.9964,30.0422,0.0458,21.2907,21.1961,-0.0946,13.5426,13.4626,-0.08,25.4813,25.3949,-0.0864,21.5148,21.5859,0.0711,28.0996,28.1512,0.0516,39.2082,39.281,0.0728,41.7181,41.8166,0.0985,12.5181,12.4851,-0.033,13.6638,13.7138,0.05,14.7409,14.7996,0.0587,25.8764,25.8289,-0.0475,33.76,33.7035,-0.0565,33.497,33.5327,0.0357,17.7244,17.6787,-0.0457,37.5927,37.5495,-0.0432,34.787,34.8318,0.0448
2026-05-10 18:55:24,PIECE_A,FournC,10125,False,4,492.46,483.2,109.843,112.058,108.628,106.03,814.54,877.01,181.25,181.05,179.64,177.75,12.58,5.95,126,101,M2224,3M1L2A_C,28.4986,125.016,0.00016,OK,OK,OK,OK,-0.0014,0.016,0.00016,normal,823.88,796.72,824.13,839.3,840.96,891.91,898.25,874.95,19.086,19.0817,-0.0043,30.0384,30.0179,-0.0205,25.881,25.8577,-0.0233,17.1387,17.1466,0.0079,47.4639,47.4944,0.0305,25.5136,25.4536,-0.06,27.0457,26.9851,-0.0606,24.9516,25.0098,0.0582,24.4849,24.4566,-0.0283,25.0043,24.9859,-0.0184,42.8147,42.8343,0.0196,47.9189,47.8328,-0.0861,16.2575,16.3282,0.0707,46.198,46.1174,-0.0806,46.3474,46.4162,0.0688,15.5646,15.5284,-0.0362,22.1221,22.1381,0.016,27.1829,27.1121,-0.0708,19.2919,19.2502,-0.0417,18.7779,18.8515,0.0736,27.5339,27.6157,0.0818
2026-05-10 18:55:29,PIECE_A,FournC,10126,False,3,524.1,531.24,68.172,66.95,72.608,74.701,990.39,1079.68,178.58,178.5,130.37,129.85,24.03,5.7,127,102,M2224,3M1L2A_C,28.4952,125.023,0.01163,OK,OK,OK,OK,-0.0048,0.023,0.01163,normal,1016.78,1032.31,991.32,968.46,1049.44,1097.03,1081.74,1111.29,15.2014,15.1225,-0.0789,41.7822,41.8408,0.0586,43.5596,43.5947,0.0351,17.5288,17.5812,0.0524,40.2256,40.28,0.0544,46.3445,46.2897,-0.0548,34.8407,34.9189,0.0782,42.4503,42.4613,0.011,17.2307,17.1781,-0.0526,25.658,25.757,0.099,45.2669,45.2407,-0.0262,30.699,30.7808,0.0818,19.4854,19.4783,-0.0071,43.4216,43.3607,-0.0609,13.8982,13.9343,0.0361,14.6174,14.6299,0.0125,35.0453,35.1371,0.0918,46.5287,46.5373,0.0086,17.0442,16.9484,-0.0958,21.3075,21.2637,-0.0438,39.4653,39.5368,0.0715
2026-05-10 18:55:34,PIECE_A,FournB,10127,False,1,559.33,535.89,117.519,114.568,146.045,145.841,827.48,852.46,152.28,151.24,129.31,128.04,22.08,6.13,128,103,M2224,3M1L3A_C,28.4996,125.015,0.0115,OK,OK,OK,OK,-0.0004,0.015,0.0115,normal,826.0,809.81,848.92,815.8,845.08,833.45,858.94,867.45,35.1738,35.2535,0.0797,13.1781,13.163,-0.0151,36.5498,36.4895,-0.0603,15.5262,15.4836,-0.0426,42.8858,42.797,-0.0888,31.886,31.9121,0.0261,26.438,26.4799,0.0419,32.7006,32.6288,-0.0718,14.235,14.3338,0.0988,39.438,39.4177,-0.0203,24.1883,24.2687,0.0804,47.4181,47.4931,0.075,15.3855,15.3525,-0.033,35.6506,35.5704,-0.0802,43.2425,43.263,0.0205,18.482,18.4298,-0.0522,41.5886,41.5937,0.0051,19.397,19.3684,-0.0286,43.9194,43.9365,0.0171,45.7915,45.8179,0.0264,21.4402,21.436,-0.0042
2026-05-10 18:55:39,PIECE_A,FournA,10128,True,1,547.18,539.64,101.689,102.772,127.621,130.408,818.0,815.13,168.27,167.93,126.16,126.61,13.75,4.9,129,104,M2225,3M1L3A_C,28.5034,124.976,0.00109,OK,OK,OK,OK,0.0034,-0.024,0.00109,normal,811.77,840.29,844.57,816.24,813.17,802.59,805.83,846.38,24.7438,24.7759,0.0321,35.7924,35.8222,0.0298,45.4178,45.412,-0.0058,28.7768,28.8081,0.0313,13.1739,13.1911,0.0172,38.8773,38.9354,0.0581,22.0835,22.1465,0.063,18.2695,18.364,0.0945,19.89,19.8632,-0.0268,30.8761,30.9375,0.0614,25.1235,25.1664,0.0429,17.9113,17.9342,0.0229,34.7543,34.7095,-0.0448,27.5596,27.5051,-0.0545,16.4718,16.4467,-0.0251,37.672,37.6915,0.0195,28.6441,28.5623,-0.0818,30.9774,31.0368,0.0594,23.2166,23.1974,-0.0192,27.5799,27.5341,-0.0458,21.7653,21.7555,-0.0098
2026-05-10 18:55:44,PIECE_A,FournC,10129,True,3,438.84,455.24,89.932,91.933,52.091,51.874,821.17,1183.71,176.11,176.54,146.68,145.45,16.59,2.32,130,105,M2225,3M1L1A_C,28.5033,125.038,0.01455,OK,OK,OK,OK,0.0033,0.038,0.01455,normal,814.9,830.88,851.12,853.79,1180.0,1180.0,1180.0,1180.0,47.6258,47.577,-0.0488,23.1608,23.1414,-0.0194,44.7927,44.7963,0.0036,14.2156,14.1354,-0.0802,25.1106,25.1414,0.0308,46.374,46.4561,0.0821,22.5266,22.5727,0.0461,41.5601,41.6393,0.0792,29.9343,29.8964,-0.0379,44.6789,44.6609,-0.018,42.5121,42.4605,-0.0516,17.7378,17.7228,-0.015,42.5025,42.4109,-0.0916,39.1474,39.0938,-0.0536,31.5153,31.4761,-0.0392,36.2893,36.2381,-0.0512,17.5858,17.5424,-0.0434,38.2191,38.2007,-0.0184,23.686,23.6111,-0.0749,13.4464,13.4167,-0.0297,31.2046,31.2891,0.0845
2026-05-10 18:55:49,PIECE_A,FournB,10130,False,4,457.39,434.58,62.396,64.166,122.418,123.003,998.42,1029.1,163.87,164.89,142.27,140.59,19.98,5.38,131,106,M2224,3M1L2A_C,28.5093,124.98,0.00703,OK,OK,OK,OK,0.0093,-0.02,0.00703,normal,975.24,1021.18,960.06,1024.71,1001.46,1047.29,1045.8,1051.93,22.6314,22.6681,0.0367,38.1465,38.0585,-0.088,17.9805,18.0615,0.081,46.3687,46.323,-0.0457,23.5282,23.559,0.0308,31.203,31.2763,0.0733,15.2467,15.2958,0.0491,37.0761,37.1701,0.094,40.6855,40.6693,-0.0162,27.2629,27.2701,0.0072,27.9446,27.9216,-0.023,43.2863,43.258,-0.0283,16.4946,16.5473,0.0527,19.2782,19.2042,-0.074,12.9446,12.9869,0.0423,23.34,23.3492,0.0092,46.4707,46.4187,-0.052,14.7049,14.7107,0.0058,42.527,42.431,-0.096,13.2826,13.3105,0.0279,34.385,34.3705,-0.0145
2026-05-10 18:55:54,PIECE_A,FournB,10131,False,3,492.16,484.07,88.776,91.387,60.965,60.007,850.29,998.57,163.53,163.38,128.11,128.63,14.63,3.12,132,107,M2225,3M1L1A_C,28.495,124.977,0.01076,OK,OK,OK,OK,-0.005,-0.023,0.01076,normal,841.18,843.12,835.64,820.62,958.12,1009.57,1034.39,1009.98,36.6645,36.5859,-0.0786,31.5676,31.6071,0.0395,42.1911,42.2002,0.0091,20.2516,20.2336,-0.018,42.4494,42.4294,-0.02,32.2241,32.2296,0.0055,25.1261,25.1909,0.0648,22.2782,22.2091,-0.0691,33.1155,33.0184,-0.0971,31.3848,31.3126,-0.0722,13.9166,13.9514,0.0348,38.8374,38.8653,0.0279,12.0364,11.9539,-0.0825,43.5479,43.6169,0.069,23.1591,23.0794,-0.0797,45.3513,45.3212,-0.0301,36.0838,36.1273,0.0435,14.7666,14.8415,0.0749,16.4206,16.5179,0.0973,44.4626,44.4276,-0.035,19.6255,19.6427,0.0172
2026-05-10 18:55:59,PIECE_A,FournA,10132,True,2,531.94,543.5,79.372,80.823,125.535,124.09,1044.27,885.89,157.7,155.78,156.87,155.58,29.04,7.4,133,108,M2224,3M1L1A_C,28.5081,124.995,0.00831,OK,OK,OK,OK,0.0081,-0.005,0.00831,normal,1035.25,1020.54,1037.47,1053.9,909.74,866.86,876.33,886.13,22.5782,22.5957,0.0175,18.8052,18.757,-0.0482,41.2015,41.1322,-0.0693,16.7972,16.8499,0.0527,39.0003,39.0222,0.0219,36.8183,36.7444,-0.0739,44.3293,44.2381,-0.0912,12.6965,12.6159,-0.0806,33.3458,33.3448,-0.001,18.0522,18.0812,0.029,24.6876,24.7674,0.0798,34.4359,34.4512,0.0153,23.4273,23.3707,-0.0566,36.131,36.061,-0.07,26.3279,26.2569,-0.071,21.9057,21.9798,0.0741,31.152,31.0534,-0.0986,20.346,20.3898,0.0438,38.4371,38.3913,-0.0458,33.3492,33.3057,-0.0435,12.7293,12.6874,-0.0419
2026-05-10 18:56:04,PIECE_A,FournC,10133,False,4,474.27,479.83,103.805,106.742,81.844,80.487,932.83,1076.8,170.71,171.38,174.23,177.6,26.75,3.6,134,109,M2225,3M1L3A_C,28.5117,125.053,0.0088,OK,OK,OK,OK,0.0117,0.053,0.0088,normal,968.07,915.72,922.82,947.82,1067.67,1056.71,1047.81,1044.3,26.586,26.6457,0.0597,24.2085,24.22,0.0115,39.8364,39.8254,-0.011,39.2353,39.3318,0.0965,19.0448,19.0172,-0.0276,21.9234,21.9605,0.0371,30.1915,30.2699,0.0784,35.044,35.0738,0.0298,39.4416,39.4125,-0.0291,39.5227,39.5329,0.0102,32.3415,32.4377,0.0962,45.8527,45.8156,-0.0371,30.0616,30.0054,-0.0562,30.6797,30.6943,0.0146,25.6213,25.6471,0.0258,19.1993,19.2481,0.0488,22.7311,22.6355,-0.0956,23.3596,23.4289,0.0693,28.0474,28.1367,0.0893,41.7143,41.6672,-0.0471,27.0917,27.0863,-0.0054
